budget,revenue,popularity,runtime,vote_average,title,genres
111538109,274380223,16.3309,147,4.45,Movie 1808,"[{""id"": 12, ""name"": ""Adventure""}]"
112917803,174850285,37.927,154,4.67,Movie 1809,"[{""id"": 35, ""name"": ""Comedy""}]"
135442423,237051368,21.6947,108,8.38,Movie 1810,"[{""id"": 10749, ""name"": ""Romance""}]"
188991004,465436515,69.8837,145,6.82,Movie 1811,"[{""id"": 27, ""name"": ""Horror""}]"
27267668,54456627,94.4767,95,7.38,Movie 1812,"[{""id"": 35, ""name"": ""Comedy""}]"
149281646,149691695,99.5556,118,8.51,Movie 1813,"[{""id"": 878, ""name"": ""Science Fiction""}]"
193102351,381489460,45.5774,156,8.47,Movie 1814,"[{""id"": 35, ""name"": ""Comedy""}]"
193672612,294204606,26.0005,116,7.43,Movie 1815,"[{""id"": 10749, ""name"": ""Romance""}]"
59093498,98911515,44.8401,160,4.19,Movie 1816,"[{""id"": 18, ""name"": ""Drama""}]"
117052051,66810757,84.8797,100,8.06,Movie 1817,"[{""id"": 35, ""name"": ""Comedy""}]"
98042181,100500429,21.3946,123,4.22,Movie 1818,"[{""id"": 18, ""name"": ""Drama""}]"
44353746,53339602,95.2575,98,7.46,Movie 1819,"[{""id"": 35, ""name"": ""Comedy""}]"
105003512,239660017,34.8447,150,7.11,Movie 1820,"[{""id"": 53, ""name"": ""Thriller""}]"
21610500,11426145,98.5946,87,7.55,Movie 1821,"[{""id"": 12, ""name"": ""Adventure""}]"
148463424,225952891,84.0223,156,6.2,Movie 1822,"[{""id"": 18, ""name"": ""Drama""}]"
36402297,102292899,81.0485,145,6.83,Movie 1823,"[{""id"": 53, ""name"": ""Thriller""}]"
83030459,64738976,32.4726,120,8.72,Movie 1824,"[{""id"": 878, ""name"": ""Science Fiction""}]"
159581669,285820498,1.8689,154,3.61,Movie 1825,"[{""id"": 53, ""name"": ""Thriller""}]"
183341134,452175330,38.8312,167,4.85,Movie 1826,"[{""id"": 28, ""name"": ""Action""}]"
110971388,316970712,30.8791,149,6.67,Movie 1827,"[{""id"": 10749, ""name"": ""Romance""}]"
56229602,133092184,4.7023,140,8.78,Movie 1828,"[{""id"": 878, ""name"": ""Science Fiction""}]"
134719871,310046179,51.0312,105,3.57,Movie 1829,"[{""id"": 27, ""name"": ""Horror""}]"
115533144,296483490,40.9001,150,3.14,Movie 1830,"[{""id"": 27, ""name"": ""Horror""}]"
118785367,191898122,63.8211,162,3.33,Movie 1831,"[{""id"": 35, ""name"": ""Comedy""}]"
2074961,5217720,62.4974,149,3.31,Movie 1832,"[{""id"": 53, ""name"": ""Thriller""}]"
147168299,76514419,12.9539,108,8.45,Movie 1833,"[{""id"": 10749, ""name"": ""Romance""}]"
154372879,434004319,97.7196,145,7.33,Movie 1834,"[{""id"": 18, ""name"": ""Drama""}]"
186683482,300236747,19.5062,98,7.06,Movie 1835,"[{""id"": 18, ""name"": ""Drama""}]"
132827271,250173585,45.0821,147,6.14,Movie 1836,"[{""id"": 16, ""name"": ""Animation""}]"
148084347,168402351,49.3236,137,7.69,Movie 1837,"[{""id"": 35, ""name"": ""Comedy""}]"
70583832,166318594,81.4932,149,3.93,Movie 1838,"[{""id"": 878, ""name"": ""Science Fiction""}]"
115232628,309006606,43.4358,116,5.94,Movie 1840,"[{""id"": 53, ""name"": ""Thriller""}]"
124085319,318935511,63.2217,140,3.66,Movie 1841,"[{""id"": 18, ""name"": ""Drama""}]"
90858638,94506638,22.3004,171,5.52,Movie 1842,"[{""id"": 878, ""name"": ""Science Fiction""}]"
70551130,178022442,63.1193,109,4.9,Movie 1843,"[{""id"": 53, ""name"": ""Thriller""}]"
139655405,344375471,92.4428,150,3.21,Movie 1844,"[{""id"": 28, ""name"": ""Action""}]"
131371121,273323068,99.7543,152,3.82,Movie 1845,"[{""id"": 16, ""name"": ""Animation""}]"
48347699,69320952,4.2127,104,7.58,Movie 1846,"[{""id"": 28, ""name"": ""Action""}]"
190700011,526121518,24.9835,97,7.8,Movie 1850,"[{""id"": 53, ""name"": ""Thriller""}]"
140698868,97659357,21.1453,89,8.39,Movie 1851,"[{""id"": 27, ""name"": ""Horror""}]"
159209559,409515355,95.5008,171,8.65,Movie 1852,"[{""id"": 35, ""name"": ""Comedy""}]"
197915003,271583952,91.9336,90,8.2,Movie 1853,"[{""id"": 18, ""name"": ""Drama""}]"
129897401,234334715,5.6523,176,4.73,Movie 1854,"[{""id"": 53, ""name"": ""Thriller""}]"
106644558,265141202,34.5425,144,5,Movie 1855,"[{""id"": 10749, ""name"": ""Romance""}]"
190074584,515281052,41.1097,156,5.56,Movie 1856,"[{""id"": 16, ""name"": ""Animation""}]"
6290717,8567664,24.6624,163,3.84,Movie 1857,"[{""id"": 16, ""name"": ""Animation""}]"
154876934,256260722,63.2584,144,3.13,Movie 1858,"[{""id"": 18, ""name"": ""Drama""}]"
1797968,2762200,64.3977,131,8.21,Movie 1859,"[{""id"": 18, ""name"": ""Drama""}]"
193442237,103129392,85.1999,146,6.32,Movie 1860,"[{""id"": 12, ""name"": ""Adventure""}]"
56940773,70598428,74.3461,161,6.65,Movie 1861,"[{""id"": 28, ""name"": ""Action""}]"
164381167,270895738,54.7148,157,8.56,Movie 1862,"[{""id"": 10749, ""name"": ""Romance""}]"
154869243,236599011,65.7051,110,6.99,Movie 1863,"[{""id"": 16, ""name"": ""Animation""}]"
8339838,19221851,28.1249,170,7.15,Movie 1864,"[{""id"": 878, ""name"": ""Science Fiction""}]"
114900245,167985197,59.7126,96,7.72,Movie 1865,"[{""id"": 878, ""name"": ""Science Fiction""}]"
84629045,145853176,49.4335,134,3.7,Movie 1866,"[{""id"": 18, ""name"": ""Drama""}]"
58661940,92335153,14.2011,172,5.16,Movie 1867,"[{""id"": 16, ""name"": ""Animation""}]"
82576052,194182984,25.0119,115,8.81,Movie 1868,"[{""id"": 35, ""name"": ""Comedy""}]"
77107468,141085284,92.5066,132,8.3,Movie 1870,"[{""id"": 878, ""name"": ""Science Fiction""}]"
106573072,263617071,23.8083,96,5.71,Movie 1871,"[{""id"": 12, ""name"": ""Adventure""}]"
50909831,63228315,29.6351,165,8.14,Movie 1872,"[{""id"": 878, ""name"": ""Science Fiction""}]"
117387604,217569005,37.5661,104,3.29,Movie 1873,"[{""id"": 10749, ""name"": ""Romance""}]"
43721553,59595750,66.7105,81,3.89,Movie 1874,"[{""id"": 53, ""name"": ""Thriller""}]"
76134271,116904349,12.7056,165,5.48,Movie 1875,"[{""id"": 35, ""name"": ""Comedy""}]"
183273389,495599872,86.6916,83,4.58,Movie 1877,"[{""id"": 12, ""name"": ""Adventure""}]"
160772142,129218756,58.1444,115,5.14,Movie 1878,"[{""id"": 27, ""name"": ""Horror""}]"
162149534,338340916,67.7297,85,3.98,Movie 1879,"[{""id"": 10749, ""name"": ""Romance""}]"
148693733,290749706,2.6494,100,5.93,Movie 1880,"[{""id"": 10749, ""name"": ""Romance""}]"
179939423,143238546,34.5555,156,7.76,Movie 1881,"[{""id"": 53, ""name"": ""Thriller""}]"
138369610,142484144,79.7704,168,6.97,Movie 1882,"[{""id"": 18, ""name"": ""Drama""}]"
33134444,42329458,8.6708,105,3.65,Movie 1883,"[{""id"": 27, ""name"": ""Horror""}]"
31319320,28730079,28.9491,134,5.93,Movie 1884,"[{""id"": 18, ""name"": ""Drama""}]"
66062907,73285148,58.9444,118,7.19,Movie 1885,"[{""id"": 12, ""name"": ""Adventure""}]"
129208997,151045575,26.3849,163,6.18,Movie 1886,"[{""id"": 10749, ""name"": ""Romance""}]"
141955048,190104011,93.4638,112,5.35,Movie 1887,"[{""id"": 35, ""name"": ""Comedy""}]"
171161543,406247837,13.9748,93,6.73,Movie 1888,"[{""id"": 12, ""name"": ""Adventure""}]"
158991690,306819064,79.942,135,8.81,Movie 1889,"[{""id"": 18, ""name"": ""Drama""}]"
185713429,550754842,51.2869,179,3.57,Movie 1890,"[{""id"": 27, ""name"": ""Horror""}]"
183236247,281604714,75.2827,160,5.34,Movie 1891,"[{""id"": 53, ""name"": ""Thriller""}]"
90859624,216669554,31.7608,100,5.44,Movie 1892,"[{""id"": 53, ""name"": ""Thriller""}]"
174054539,466234855,51.9345,125,6.46,Movie 1893,"[{""id"": 53, ""name"": ""Thriller""}]"
37097069,81518814,85.8267,95,3.91,Movie 1894,"[{""id"": 27, ""name"": ""Horror""}]"
76142815,116472759,47.2209,95,4.06,Movie 1895,"[{""id"": 35, ""name"": ""Comedy""}]"
79888398,190452868,36.6123,163,4.71,Movie 1896,"[{""id"": 35, ""name"": ""Comedy""}]"
193656693,195432107,54.0794,108,8.74,Movie 1897,"[{""id"": 53, ""name"": ""Thriller""}]"
99138203,130751434,72.0189,171,7.4,Movie 1898,"[{""id"": 27, ""name"": ""Horror""}]"
65274067,121847958,44.9128,87,6.97,Movie 1899,"[{""id"": 12, ""name"": ""Adventure""}]"
144952544,280993908,93.9488,167,7.9,Movie 1900,"[{""id"": 27, ""name"": ""Horror""}]"
111830503,62105482,30.1996,82,3.77,Movie 1901,"[{""id"": 878, ""name"": ""Science Fiction""}]"
42965471,123000926,48.0709,168,8.16,Movie 1902,"[{""id"": 28, ""name"": ""Action""}]"
17052465,38224262,75.9358,98,6.57,Movie 1903,"[{""id"": 35, ""name"": ""Comedy""}]"
60963387,106031142,69.223,176,5.01,Movie 1904,"[{""id"": 18, ""name"": ""Drama""}]"
43590048,123482676,86.5005,145,7.9,Movie 1905,"[{""id"": 10749, ""name"": ""Romance""}]"
77070913,123139196,99.6841,158,7.82,Movie 1906,"[{""id"": 53, ""name"": ""Thriller""}]"
148069152,436965234,43.259,165,8.07,Movie 1907,"[{""id"": 35, ""name"": ""Comedy""}]"
109948256,195786167,12.0039,153,3.69,Movie 1908,"[{""id"": 27, ""name"": ""Horror""}]"
33356072,26208346,4.0112,161,8.82,Movie 1909,"[{""id"": 28, ""name"": ""Action""}]"
164753932,397386884,72.9608,101,8.76,Movie 1910,"[{""id"": 35, ""name"": ""Comedy""}]"
86936029,191019695,87.5274,125,5.14,Movie 1911,"[{""id"": 16, ""name"": ""Animation""}]"
143606240,349317411,22.8505,170,3.4,Movie 1912,"[{""id"": 878, ""name"": ""Science Fiction""}]"
52599948,151414477,16.6864,92,4,Movie 1913,"[{""id"": 35, ""name"": ""Comedy""}]"
70056627,171023867,7.1583,112,8.96,Movie 1914,"[{""id"": 27, ""name"": ""Horror""}]"
195567833,396678352,82.4476,84,6.38,Movie 1915,"[{""id"": 16, ""name"": ""Animation""}]"
95159765,251533166,31.8268,169,5.14,Movie 1916,"[{""id"": 35, ""name"": ""Comedy""}]"
42208934,92147003,40.768,156,4.73,Movie 1917,"[{""id"": 28, ""name"": ""Action""}]"
34138881,51901260,50.7723,106,4.54,Movie 1918,"[{""id"": 16, ""name"": ""Animation""}]"
22650278,23890406,65.4325,103,5.52,Movie 1920,"[{""id"": 12, ""name"": ""Adventure""}]"
58376857,133484707,61.8914,146,8.79,Movie 1921,"[{""id"": 12, ""name"": ""Adventure""}]"
9439469,25523461,18.3915,142,7.1,Movie 1922,"[{""id"": 35, ""name"": ""Comedy""}]"
25455289,59267327,51.8058,173,7.75,Movie 1923,"[{""id"": 10749, ""name"": ""Romance""}]"
39400142,88381947,71.8227,178,4.76,Movie 1924,"[{""id"": 878, ""name"": ""Science Fiction""}]"
55332385,131779372,97.3528,127,3.48,Movie 1925,"[{""id"": 35, ""name"": ""Comedy""}]"
177881769,295753010,20.9392,142,5.93,Movie 1926,"[{""id"": 35, ""name"": ""Comedy""}]"
195929067,197612330,8.4548,91,4.21,Movie 1928,"[{""id"": 18, ""name"": ""Drama""}]"
181679984,148698897,38.2094,107,8.72,Movie 1929,"[{""id"": 878, ""name"": ""Science Fiction""}]"
61344167,74457829,82.2339,123,5.66,Movie 1930,"[{""id"": 28, ""name"": ""Action""}]"
82500098,146553544,46.2163,122,4.19,Movie 1932,"[{""id"": 18, ""name"": ""Drama""}]"
92144826,235107237,33.5938,96,4.68,Movie 1933,"[{""id"": 27, ""name"": ""Horror""}]"
136661445,206553065,6.1957,119,9,Movie 1934,"[{""id"": 28, ""name"": ""Action""}]"
139627080,238882534,45.5734,128,4.61,Movie 1935,"[{""id"": 878, ""name"": ""Science Fiction""}]"
178366431,95144080,26.2201,164,4.97,Movie 1936,"[{""id"": 10749, ""name"": ""Romance""}]"
93601713,142681592,35.8366,136,6.96,Movie 1937,"[{""id"": 12, ""name"": ""Adventure""}]"
43307399,91787242,70.8559,166,4.76,Movie 1938,"[{""id"": 10749, ""name"": ""Romance""}]"
2308507,2775298,13.3401,143,3.95,Movie 1940,"[{""id"": 16, ""name"": ""Animation""}]"
144549523,147424742,96.18,154,4.88,Movie 1941,"[{""id"": 35, ""name"": ""Comedy""}]"
116750205,70629621,63.9552,136,3.64,Movie 1942,"[{""id"": 10749, ""name"": ""Romance""}]"
10986298,18656384,76.821,177,3.11,Movie 1943,"[{""id"": 53, ""name"": ""Thriller""}]"
76655174,73152663,8.8421,153,7.83,Movie 1944,"[{""id"": 878, ""name"": ""Science Fiction""}]"
154846218,365081524,5.6588,153,3.83,Movie 1945,"[{""id"": 27, ""name"": ""Horror""}]"
86111891,225597629,2.9254,149,7.66,Movie 1946,"[{""id"": 27, ""name"": ""Horror""}]"
151220165,281868785,19.6906,179,7.79,Movie 1947,"[{""id"": 18, ""name"": ""Drama""}]"
21606265,63830704,42.0264,167,6.23,Movie 1948,"[{""id"": 18, ""name"": ""Drama""}]"
146309717,237928339,93.6468,155,4.86,Movie 1949,"[{""id"": 16, ""name"": ""Animation""}]"
187418046,557202169,29.7353,102,7.42,Movie 1951,"[{""id"": 12, ""name"": ""Adventure""}]"
80790594,87162636,56.6316,106,6.61,Movie 1952,"[{""id"": 28, ""name"": ""Action""}]"
176037566,502827515,12.0815,137,6.93,Movie 1953,"[{""id"": 28, ""name"": ""Action""}]"
114398568,69450671,61.3411,116,3.05,Movie 1954,"[{""id"": 27, ""name"": ""Horror""}]"
168501499,272292899,57.2748,85,8.57,Movie 1955,"[{""id"": 12, ""name"": ""Adventure""}]"
190363049,128496729,79.4073,144,3.4,Movie 1956,"[{""id"": 28, ""name"": ""Action""}]"
5755469,13370454,98.6821,85,5.2,Movie 1957,"[{""id"": 16, ""name"": ""Animation""}]"
83162634,168073541,25.8365,129,5.42,Movie 1958,"[{""id"": 16, ""name"": ""Animation""}]"
109637707,156091733,78.7338,104,7.52,Movie 1961,"[{""id"": 10749, ""name"": ""Romance""}]"
149368268,91607289,49.2532,158,7.94,Movie 1962,"[{""id"": 35, ""name"": ""Comedy""}]"
180439128,248078963,94.5918,169,8.28,Movie 1963,"[{""id"": 27, ""name"": ""Horror""}]"
71941842,104176560,93.1689,130,6.78,Movie 1965,"[{""id"": 18, ""name"": ""Drama""}]"
165777526,427443966,6.0002,167,3.48,Movie 1966,"[{""id"": 28, ""name"": ""Action""}]"
141370669,368385634,55.1832,127,5.93,Movie 1967,"[{""id"": 18, ""name"": ""Drama""}]"
105779107,151592344,89.1537,149,3.93,Movie 1968,"[{""id"": 18, ""name"": ""Drama""}]"
171503798,356723046,27.0094,178,5.22,Movie 1969,"[{""id"": 878, ""name"": ""Science Fiction""}]"
145773814,107643612,47.7526,144,4.98,Movie 1970,"[{""id"": 10749, ""name"": ""Romance""}]"
188525407,143127820,33.1086,139,5.54,Movie 1971,"[{""id"": 10749, ""name"": ""Romance""}]"
158507371,98535181,95.2622,125,6.43,Movie 1972,"[{""id"": 878, ""name"": ""Science Fiction""}]"
90597893,176895804,82.5409,115,8.42,Movie 1973,"[{""id"": 18, ""name"": ""Drama""}]"
137158097,214676759,71.1911,137,5.37,Movie 1974,"[{""id"": 18, ""name"": ""Drama""}]"
122388754,228876870,59.1751,155,8.89,Movie 1975,"[{""id"": 878, ""name"": ""Science Fiction""}]"
176899285,318893329,82.2386,117,7.55,Movie 1976,"[{""id"": 35, ""name"": ""Comedy""}]"
86103140,118435512,39.8344,90,6.07,Movie 1977,"[{""id"": 12, ""name"": ""Adventure""}]"
183444343,402418835,45.3076,91,6.86,Movie 1978,"[{""id"": 12, ""name"": ""Adventure""}]"
161172904,386211329,73.2702,121,3.61,Movie 1979,"[{""id"": 28, ""name"": ""Action""}]"
109772994,58900966,36.4177,118,8.07,Movie 1980,"[{""id"": 18, ""name"": ""Drama""}]"
82718171,84215845,7.3262,150,6.49,Movie 1981,"[{""id"": 16, ""name"": ""Animation""}]"
52721929,120368891,8.3591,90,8.92,Movie 1982,"[{""id"": 878, ""name"": ""Science Fiction""}]"
122381618,179478814,12.4209,115,6.82,Movie 1983,"[{""id"": 35, ""name"": ""Comedy""}]"
142996476,308330412,87.0985,131,8,Movie 1984,"[{""id"": 10749, ""name"": ""Romance""}]"
187400693,276769812,71.5754,112,5.07,Movie 1986,"[{""id"": 53, ""name"": ""Thriller""}]"
132651518,118948242,39.898,92,4.56,Movie 1987,"[{""id"": 28, ""name"": ""Action""}]"
70055694,80254230,26.6124,97,5.58,Movie 1988,"[{""id"": 10749, ""name"": ""Romance""}]"
33997728,68455424,35.372,120,5.8,Movie 1989,"[{""id"": 28, ""name"": ""Action""}]"
121054662,191618366,79.6241,137,4.44,Movie 1990,"[{""id"": 27, ""name"": ""Horror""}]"
108902283,265259466,62.8964,135,8.37,Movie 1991,"[{""id"": 35, ""name"": ""Comedy""}]"
100989204,265749291,93.8263,103,6.26,Movie 1992,"[{""id"": 10749, ""name"": ""Romance""}]"
171377374,317753538,68.2908,152,8.87,Movie 1993,"[{""id"": 16, ""name"": ""Animation""}]"
176695801,423304516,57.448,110,7.86,Movie 1994,"[{""id"": 16, ""name"": ""Animation""}]"
145934935,184937692,61.4094,134,6.33,Movie 1995,"[{""id"": 35, ""name"": ""Comedy""}]"
17169764,26397276,94.2948,89,8.68,Movie 1996,"[{""id"": 35, ""name"": ""Comedy""}]"
144602179,329974102,79.0319,139,6.03,Movie 1997,"[{""id"": 878, ""name"": ""Science Fiction""}]"
77123517,113026826,3.3801,81,8.32,Movie 1998,"[{""id"": 35, ""name"": ""Comedy""}]"
21808635,42990540,53.8798,94,5.15,Movie 1999,"[{""id"": 16, ""name"": ""Animation""}]"
173267671,166931609,69.1455,82,5.27,Movie 2000,"[{""id"": 27, ""name"": ""Horror""}]"
